user_id,activity_type,activity_energy_level,current_energy_level,predicted_score
user_025252,community,58.8,0.0,56.8
user_025252,community,25.7,56.8,46.4
user_025252,community,35.3,46.4,42.6
user_025252,journal,78.5,42.6,56.3
user_025252,mood,75.1,56.3,60.5
user_025252,mood,65.1,60.5,63.5
user_025252,meditation,97.6,63.5,79.8
user_025252,mood,66.6,79.8,77.6
user_025252,journal,85.3,77.6,85.3
user_025253,meditation,24.7,0.0,25.8
user_025253,meditation,96.7,25.8,59.4
user_025253,music,79.5,59.4,65.8
user_025253,meditation,19.7,65.8,52.2
user_025253,journal,40.7,52.2,50.0
user_025253,meditation,64.0,50.0,59.6
user_025253,mood,51.8,59.6,59.3
user_025253,mood,93.3,59.3,71.4
user_025254,music,69.9,0.0,71.6
user_025254,music,53.5,71.6,66.9
user_025254,music,30.3,66.9,54.1
user_025254,mood,12.6,54.1,36.9
user_025254,mood,76.0,36.9,57.6
user_025254,journal,70.9,57.6,70.0
user_025254,music,71.2,70.0,70.9
user_025254,music,47.3,70.9,59.9
user_025255,mood,20.9,0.0,19.6
user_025255,music,76.4,19.6,41.1
user_025255,journal,18.9,41.1,37.3
user_025255,mood,53.2,37.3,42.7
user_025255,meditation,96.2,42.7,70.5
user_025256,meditation,45.6,0.0,44.1
user_025256,meditation,21.7,44.1,29.1
user_025256,journal,53.3,29.1,41.4
user_025256,community,35.0,41.4,37.1
user_025257,mood,99.4,0.0,99.8
user_025257,meditation,42.7,99.8,80.6
user_025257,music,66.8,80.6,72.1
user_025257,mood,33.8,72.1,62.6
user_025257,meditation,77.5,62.6,69.8
user_025257,mood,10.0,69.8,47.0
user_025258,journal,41.7,0.0,39.0
user_025258,community,65.5,39.0,54.8
user_025258,mood,76.8,54.8,66.4
user_025258,mood,55.1,66.4,61.8
user_025258,journal,35.0,61.8,47.8
user_025259,community,94.9,0.0,95.5
user_025259,music,14.5,95.5,67.4
user_025259,mood,68.3,67.4,68.8
user_025259,community,23.5,68.8,56.5
user_025260,journal,25.9,0.0,29.1
user_025260,mood,76.1,29.1,53.3
user_025260,mood,25.4,53.3,46.5
user_025260,meditation,23.7,46.5,38.1
user_025260,community,3.4,38.1,29.7
user_025261,music,67.4,0.0,66.8
user_025261,meditation,25.3,66.8,51.0
user_025261,community,62.8,51.0,60.2
user_025261,community,29.1,60.2,54.5
user_025261,music,59.6,54.5,57.0
user_025261,community,92.7,57.0,72.7
user_025262,community,34.5,0.0,32.8
user_025262,journal,94.8,32.8,63.8
user_025262,community,25.5,63.8,51.8
user_025262,mood,64.9,51.8,53.0
user_025263,meditation,70.9,0.0,69.2
user_025263,meditation,4.4,69.2,49.2
user_025263,mood,59.5,49.2,55.1
user_025263,music,22.9,55.1,41.0
user_025263,music,64.8,41.0,54.2
user_025263,music,85.0,54.2,68.4
user_025263,meditation,99.8,68.4,82.1
user_025263,journal,73.9,82.1,81.4
user_025264,meditation,63.9,0.0,62.5
user_025264,mood,74.6,62.5,69.3
user_025264,mood,65.4,69.3,72.4
user_025264,meditation,71.6,72.4,80.1
user_025264,mood,95.1,80.1,89.3
user_025264,mood,82.1,89.3,91.8
user_025264,music,12.1,91.8,64.7
user_025264,meditation,23.4,64.7,54.9
user_025264,meditation,17.6,54.9,48.9
user_025265,meditation,78.4,0.0,80.2
user_025265,journal,85.9,80.2,87.0
user_025265,journal,71.1,87.0,84.9
user_025265,meditation,64.2,84.9,80.3
user_025266,music,85.9,0.0,86.7
user_025266,community,99.0,86.7,97.5
user_025266,meditation,85.0,97.5,91.8
user_025266,community,67.0,91.8,82.4
user_025266,mood,83.3,82.4,84.5
user_025266,music,66.4,84.5,77.2
user_025266,meditation,60.6,77.2,70.7
user_025267,meditation,53.8,0.0,53.6
user_025267,meditation,26.8,53.6,43.8
user_025267,music,74.1,43.8,56.6
user_025267,journal,75.7,56.6,60.7
user_025267,journal,77.9,60.7,68.5
user_025267,music,59.6,68.5,64.3
user_025267,journal,94.3,64.3,79.0
user_025268,music,79.0,0.0,76.8
user_025268,music,61.2,76.8,72.0
user_025268,music,17.3,72.0,51.8
user_025268,music,88.2,51.8,64.6
user_025268,music,62.9,64.6,61.4
user_025268,mood,81.2,61.4,74.2
user_025268,community,60.5,74.2,69.9
user_025269,mood,7.7,0.0,8.0
user_025269,journal,42.0,8.0,20.3
user_025269,mood,23.5,20.3,17.9
user_025269,journal,50.1,17.9,31.6
user_025269,community,60.9,31.6,46.1
user_025269,community,90.9,46.1,67.3
user_025269,meditation,99.8,67.3,83.1
user_025269,meditation,0.2,83.1,52.4
user_025269,journal,59.1,52.4,61.8
user_025270,journal,89.5,0.0,86.4
user_025270,mood,87.7,86.4,90.3
user_025270,meditation,96.8,90.3,99.0
user_025270,music,20.8,99.0,66.4
user_025270,music,48.3,66.4,64.0
user_025271,community,35.7,0.0,34.6
user_025271,meditation,86.7,34.6,62.0
user_025271,music,18.8,62.0,46.5
user_025271,music,74.9,46.5,56.4
user_025271,community,70.0,56.4,69.7
user_025271,meditation,35.6,69.7,57.8
user_025271,music,1.6,57.8,35.0
user_025271,community,67.8,35.0,51.5
user_025272,community,54.3,0.0,55.1
user_025272,music,77.8,55.1,66.2
user_025272,journal,0.6,66.2,39.1
user_025272,mood,43.7,39.1,44.7
user_025272,mood,3.4,44.7,33.0
user_025272,music,52.9,33.0,43.7
user_025272,music,63.8,43.7,54.2
user_025273,meditation,36.4,0.0,39.2
user_025273,mood,33.4,39.2,41.8
user_025273,music,78.3,41.8,52.2
user_025273,journal,68.0,52.2,57.7
user_025274,music,33.1,0.0,32.9
user_025274,journal,77.2,32.9,55.5
user_025274,music,74.2,55.5,62.7
user_025274,journal,22.7,62.7,51.4
user_025274,mood,35.1,51.4,48.2
user_025274,journal,68.5,48.2,56.0
user_025274,community,27.5,56.0,45.2
user_025275,meditation,80.0,0.0,82.8
user_025275,community,56.5,82.8,75.0
user_025275,music,2.7,75.0,49.7
user_025275,journal,51.5,49.7,54.3
user_025276,mood,30.4,0.0,31.4
user_025276,meditation,74.8,31.4,51.4
user_025276,meditation,67.1,51.4,59.8
user_025276,journal,80.5,59.8,68.2
user_025276,community,32.9,68.2,60.6
user_025276,meditation,58.0,60.6,66.2
user_025276,music,35.1,66.2,60.0
user_025276,mood,19.9,60.0,46.5
user_025276,journal,22.8,46.5,41.7
user_025277,community,62.0,0.0,62.2
user_025277,meditation,56.1,62.2,59.4
user_025277,meditation,77.4,59.4,72.0
user_025277,meditation,92.9,72.0,87.2
user_025277,music,92.5,87.2,91.0
user_025277,community,14.3,91.0,63.5
user_025277,journal,43.8,63.5,55.8
user_025278,music,55.1,0.0,54.2
user_025278,music,22.0,54.2,42.9
user_025278,journal,72.3,42.9,57.7
user_025278,community,9.2,57.7,38.2
user_025279,community,38.5,0.0,39.9
user_025279,journal,24.3,39.9,37.1
user_025279,journal,37.5,37.1,42.0
user_025279,community,71.6,42.0,56.1
user_025279,journal,34.4,56.1,52.3
user_025279,meditation,58.7,52.3,53.3
user_025279,mood,91.3,53.3,65.3
user_025279,meditation,69.6,65.3,75.9
user_025280,community,53.9,0.0,52.2
user_025280,music,96.7,52.2,72.8
user_025280,mood,51.1,72.8,64.8
user_025280,community,92.3,64.8,76.6
user_025280,mood,55.0,76.6,64.8
user_025281,mood,74.6,0.0,74.7
user_025281,journal,52.8,74.7,61.5
user_025281,community,74.4,61.5,73.6
user_025281,mood,68.7,73.6,71.7
user_025281,music,10.1,71.7,49.9
user_025281,music,57.7,49.9,50.6
user_025281,community,73.5,50.6,60.0
user_025281,mood,39.0,60.0,54.5
user_025282,community,74.4,0.0,72.3
user_025282,community,41.6,72.3,64.3
user_025282,music,87.0,64.3,70.3
user_025282,community,18.1,70.3,53.8
user_025282,journal,65.7,53.8,61.0
user_025283,mood,31.9,0.0,29.2
user_025283,music,79.6,29.2,51.8
user_025283,music,74.9,51.8,64.6
user_025283,mood,19.4,64.6,48.5
user_025283,community,19.1,48.5,41.9
user_025283,music,48.0,41.9,47.1
user_025284,meditation,14.1,0.0,16.3
user_025284,meditation,78.4,16.3,45.3
user_025284,meditation,69.2,45.3,51.9
user_025284,meditation,64.1,51.9,61.3
user_025284,community,24.2,61.3,50.5
user_025285,journal,14.2,0.0,12.9
user_025285,journal,83.5,12.9,43.0
user_025285,music,89.0,43.0,58.6
user_025285,music,9.5,58.6,39.2
user_025285,mood,62.9,39.2,51.6
user_025285,mood,34.4,51.6,44.2
user_025285,mood,99.5,44.2,62.5
user_025285,meditation,81.5,62.5,72.6
user_025285,music,69.2,72.6,74.9
user_025286,community,60.3,0.0,61.9
user_025286,journal,58.7,61.9,62.4
user_025286,community,95.8,62.4,76.1
user_025286,mood,38.7,76.1,60.0
user_025286,mood,77.9,60.0,67.7
user_025286,music,18.7,67.7,47.7
user_025286,mood,22.1,47.7,38.2
user_025286,meditation,21.2,38.2,33.1
user_025286,community,91.4,33.1,56.5
user_025287,meditation,64.4,0.0,66.7
user_025287,community,62.1,66.7,67.1
user_025287,mood,15.6,67.1,46.2
user_025287,meditation,50.4,46.2,51.7
user_025287,mood,70.2,51.7,57.8
user_025287,meditation,18.3,57.8,42.5
user_025287,meditation,59.5,42.5,53.9
user_025287,music,68.1,53.9,59.7
user_025288,meditation,35.3,0.0,33.4
user_025288,community,55.4,33.4,42.7
user_025288,music,81.1,42.7,65.6
user_025288,journal,94.3,65.6,73.2
user_025288,community,59.8,73.2,71.2
user_025288,music,87.6,71.2,80.0
user_025288,music,39.0,80.0,62.9
user_025288,meditation,96.6,62.9,78.7
user_025288,journal,65.3,78.7,74.9
user_025289,community,35.1,0.0,33.2
user_025289,community,52.6,33.2,38.1
user_025289,music,32.4,38.1,35.4
user_025289,meditation,26.0,35.4,33.0
user_025289,meditation,37.3,33.0,37.5
user_025289,music,82.6,37.5,61.9
user_025289,mood,45.2,61.9,54.7
user_025289,journal,73.8,54.7,68.4
user_025289,meditation,60.5,68.4,66.9
user_025290,journal,87.9,0.0,87.8
user_025290,mood,60.1,87.8,79.0
user_025290,mood,73.7,79.0,81.5
user_025290,journal,24.4,81.5,60.6
user_025290,journal,41.6,60.6,51.6
user_025290,community,66.8,51.6,64.7
user_025290,meditation,7.4,64.7,48.2
user_025290,journal,46.5,48.2,52.1
user_025290,meditation,42.0,52.1,52.3
user_025291,meditation,87.2,0.0,89.0
user_025291,community,95.6,89.0,92.5
user_025291,music,15.4,92.5,64.6
user_025291,mood,80.5,64.6,72.8
user_025291,community,89.0,72.8,83.8
user_025291,meditation,52.1,83.8,72.0
user_025291,meditation,77.8,72.0,74.2
user_025291,mood,42.7,74.2,61.4
user_025292,mood,62.4,0.0,59.4
user_025292,music,45.8,59.4,58.7
user_025292,meditation,94.7,58.7,78.7
user_025292,mood,35.3,78.7,65.1
user_025292,meditation,89.4,65.1,76.5
user_025292,mood,88.7,76.5,86.8
user_025292,community,22.8,86.8,65.0
user_025292,music,91.1,65.0,77.6
user_025293,meditation,77.8,0.0,79.5
user_025293,journal,52.2,79.5,73.9
user_025293,meditation,88.6,73.9,81.6
user_025293,meditation,90.2,81.6,92.0
user_025293,music,45.1,92.0,70.4
user_025293,music,71.4,70.4,68.3
user_025293,journal,73.8,68.3,72.1
user_025293,mood,62.6,72.1,67.4
user_025293,meditation,77.8,67.4,76.1
user_025294,meditation,88.1,0.0,88.3
user_025294,journal,66.0,88.3,84.8
user_025294,mood,6.0,84.8,54.9
user_025294,community,81.4,54.9,68.9
user_025294,music,67.5,68.9,66.4
user_025294,community,43.6,66.4,61.5
user_025294,journal,99.3,61.5,76.8
user_025294,community,7.4,76.8,54.2
user_025295,music,61.0,0.0,63.8
user_025295,music,61.7,63.8,66.0
user_025295,music,15.0,66.0,46.1
user_025295,journal,91.5,46.1,64.3
user_025295,community,60.3,64.3,66.8
user_025295,mood,98.7,66.8,79.2
user_025295,music,62.0,79.2,72.0
user_025295,music,29.6,72.0,59.7
user_025296,community,92.9,0.0,93.4
user_025296,meditation,14.1,93.4,66.3
user_025296,mood,79.4,66.3,71.9
user_025296,music,17.9,71.9,49.4
user_025296,music,59.4,49.4,55.2
user_025297,mood,80.5,0.0,79.5
user_025297,music,8.6,79.5,50.2
user_025297,meditation,54.0,50.2,61.9
user_025297,journal,67.2,61.9,67.5
user_025297,meditation,66.6,67.5,69.9
user_025298,music,44.2,0.0,43.9
user_025298,meditation,17.4,43.9,37.4
user_025298,mood,51.5,37.4,46.5
user_025298,music,78.4,46.5,55.4
user_025298,community,13.6,55.4,40.4
user_025298,community,85.3,40.4,61.8
user_025298,journal,40.4,61.8,53.0
user_025298,community,49.7,53.0,59.5
user_025299,community,71.9,0.0,73.0
user_025299,community,88.5,73.0,85.7
user_025299,community,6.8,85.7,53.9
user_025299,meditation,55.1,53.9,58.7
user_025299,community,35.4,58.7,50.9
user_025299,meditation,51.5,50.9,52.3
user_025299,music,3.6,52.3,35.1
user_025300,journal,91.9,0.0,93.2
user_025300,community,92.1,93.2,95.4
user_025300,music,51.5,95.4,79.6
user_025300,community,79.8,79.6,80.4
user_025300,community,96.8,80.4,87.5
user_025300,mood,80.7,87.5,85.0
user_025300,community,87.3,85.0,92.6
user_025300,music,59.3,92.6,86.9
user_025300,journal,15.0,86.9,60.6
user_025301,mood,60.0,0.0,56.9
user_025301,mood,21.1,56.9,42.0
user_025301,mood,90.7,42.0,63.4
user_025301,journal,56.5,63.4,62.0
user_025301,music,74.7,62.0,68.3
user_025302,journal,51.2,0.0,51.6
user_025302,community,89.6,51.6,71.2
user_025302,community,75.6,71.2,76.0
user_025302,community,15.6,76.0,57.4
user_025302,journal,66.4,57.4,66.2
user_025302,mood,5.1,66.2,44.9
user_025303,mood,70.4,0.0,69.4
user_025303,meditation,49.8,69.4,66.1
user_025303,mood,69.4,66.1,67.0
user_025303,music,19.0,67.0,48.7
user_025303,meditation,92.8,48.7,67.8
user_025303,journal,95.0,67.8,83.7
user_025303,journal,83.7,83.7,90.2
user_025304,music,69.0,0.0,71.0
user_025304,meditation,49.1,71.0,61.5
user_025304,journal,97.0,61.5,76.8
user_025304,journal,78.2,76.8,78.5
user_025304,mood,56.4,78.5,73.2
user_025304,meditation,85.7,73.2,77.9
user_025305,music,12.1,0.0,11.7
user_025305,mood,10.9,11.7,13.9
user_025305,music,59.1,13.9,30.4
user_025305,community,10.2,30.4,19.5
user_025306,journal,35.9,0.0,35.7
user_025306,mood,70.5,35.7,53.8
user_025306,mood,22.8,53.8,42.9
user_025306,journal,78.2,42.9,63.3
user_025306,mood,82.5,63.3,70.4
user_025306,music,67.2,70.4,72.8
user_025306,journal,50.5,72.8,65.7
user_025306,journal,78.6,65.7,74.6
user_025307,journal,67.0,0.0,65.9
user_025307,community,99.6,65.9,83.4
user_025307,meditation,43.8,83.4,68.0
user_025307,community,90.3,68.0,77.5
user_025307,meditation,45.8,77.5,66.7
user_025307,journal,39.1,66.7,52.7
user_025307,meditation,82.3,52.7,65.2
user_025307,music,31.6,65.2,50.0
user_025307,meditation,83.4,50.0,62.8
user_025308,meditation,66.4,0.0,63.7
user_025308,community,18.7,63.7,52.5
user_025308,music,25.7,52.5,45.1
user_025308,meditation,55.9,45.1,54.7
user_025308,mood,2.7,54.7,40.5
user_025309,mood,61.1,0.0,61.4
user_025309,music,90.0,61.4,72.0
user_025309,mood,55.9,72.0,65.3
user_025309,community,98.7,65.3,82.0
user_025309,community,67.9,82.0,83.6
user_025310,mood,96.6,0.0,97.5
user_025310,meditation,43.2,97.5,79.7
user_025310,mood,61.6,79.7,73.3
user_025310,music,87.9,73.3,78.3
user_025311,mood,64.6,0.0,65.6
user_025311,journal,23.3,65.6,52.5
user_025311,music,93.3,52.5,68.0
user_025311,journal,60.8,68.0,65.3
user_025311,journal,0.0,65.3,38.1
user_025312,meditation,71.0,0.0,70.9
user_025312,music,20.4,70.9,52.8
user_025312,mood,46.6,52.8,54.1
user_025312,community,27.9,54.1,42.7
user_025313,music,64.9,0.0,62.0
user_025313,journal,24.8,62.0,51.5
user_025313,journal,88.5,51.5,67.2
user_025313,journal,85.1,67.2,78.5
user_025313,mood,48.2,78.5,69.5
user_025313,meditation,44.2,69.5,64.0
user_025313,community,96.5,64.0,79.2
user_025313,meditation,27.8,79.2,67.7
user_025313,mood,70.9,67.7,74.2
user_025314,music,89.2,0.0,92.4
user_025314,mood,55.5,92.4,75.8
user_025314,mood,78.1,75.8,73.8
user_025314,music,58.2,73.8,64.5
user_025314,mood,48.6,64.5,55.3
user_025314,meditation,59.8,55.3,56.3
user_025314,community,74.7,56.3,67.1
user_025314,music,44.5,67.1,65.0
user_025314,music,76.5,65.0,74.3
user_025315,mood,23.3,0.0,21.8
user_025315,music,6.4,21.8,19.1
user_025315,mood,37.3,19.1,24.7
user_025315,meditation,63.8,24.7,43.8
user_025316,meditation,43.1,0.0,43.5
user_025316,mood,40.9,43.5,43.2
user_025316,journal,50.5,43.2,48.1
user_025316,music,85.7,48.1,71.4
user_025316,meditation,27.8,71.4,56.9
user_025316,journal,5.7,56.9,40.0
user_025316,meditation,12.1,40.0,29.5
user_025316,music,42.4,29.5,37.9
user_025317,music,45.7,0.0,46.1
user_025317,music,94.1,46.1,66.7
user_025317,mood,91.9,66.7,79.3
user_025317,mood,55.3,79.3,73.2
user_025317,mood,61.1,73.2,70.0
user_025317,journal,93.8,70.0,82.1
user_025317,journal,90.8,82.1,93.9
user_025317,community,81.5,93.9,90.1
user_025318,music,97.1,0.0,96.0
user_025318,mood,76.9,96.0,88.1
user_025318,music,61.1,88.1,75.2
user_025318,meditation,53.0,75.2,70.9
user_025318,journal,78.2,70.9,81.3
user_025318,music,93.4,81.3,91.2
user_025318,community,61.2,91.2,77.1
user_025318,music,22.9,77.1,58.1
user_025318,community,32.1,58.1,49.3
user_025319,community,1.3,0.0,0.8
user_025319,mood,53.2,0.8,19.4
user_025319,journal,81.7,19.4,44.1
user_025319,community,12.5,44.1,32.5
user_025319,meditation,76.7,32.5,50.2
user_025319,community,61.3,50.2,62.4
user_025320,music,41.2,0.0,40.1
user_025320,music,79.8,40.1,57.1
user_025320,meditation,46.2,57.1,58.7
user_025320,journal,25.1,58.7,49.9
user_025321,journal,83.7,0.0,82.7
user_025321,journal,72.7,82.7,83.6
user_025321,journal,11.8,83.6,56.7
user_025321,community,58.5,56.7,64.1
user_025321,music,91.2,64.1,76.8
user_025321,music,77.2,76.8,77.0
user_025321,journal,39.2,77.0,63.3
user_025322,community,94.8,0.0,92.9
user_025322,community,91.7,92.9,94.5
user_025322,meditation,66.7,94.5,88.0
user_025322,music,72.6,88.0,86.6
user_025322,journal,14.3,86.6,58.1
user_025322,meditation,94.3,58.1,72.0
user_025323,community,52.7,0.0,51.4
user_025323,music,16.7,51.4,38.7
user_025323,community,28.7,38.7,38.3
user_025323,mood,18.4,38.3,33.2
user_025323,meditation,75.9,33.2,48.9
user_025323,music,37.6,48.9,43.0
user_025323,mood,72.1,43.0,54.7
user_025323,mood,95.0,54.7,74.6
user_025324,music,7.3,0.0,9.2
user_025324,meditation,93.9,9.2,54.7
user_025324,community,23.6,54.7,44.1
user_025324,community,61.2,44.1,55.1
user_025324,journal,43.3,55.1,51.8
user_025324,journal,97.5,51.8,75.5
user_025325,meditation,40.9,0.0,39.6
user_025325,mood,64.0,39.6,55.0
user_025325,journal,78.4,55.0,60.9
user_025325,meditation,69.7,60.9,66.4
user_025326,community,21.2,0.0,21.7
user_025326,mood,3.5,21.7,16.7
user_025326,meditation,3.7,16.7,11.5
user_025326,community,75.1,11.5,37.7
user_025326,community,82.7,37.7,59.6
user_025326,journal,58.2,59.6,67.2
user_025326,journal,41.9,67.2,61.4
user_025326,music,70.8,61.4,67.5
user_025327,community,52.9,0.0,55.9
user_025327,journal,36.4,55.9,49.6
user_025327,meditation,45.4,49.6,56.4
user_025327,journal,68.1,56.4,65.0
user_025327,community,75.3,65.0,72.9
user_025327,music,85.5,72.9,79.6
user_025327,community,63.6,79.6,81.6
user_025328,meditation,85.7,0.0,83.7
user_025328,journal,56.5,83.7,78.6
user_025328,journal,39.7,78.6,67.3
user_025328,community,84.8,67.3,74.8
user_025328,community,35.9,74.8,64.2
user_025329,community,9.1,0.0,8.0
user_025329,music,19.3,8.0,13.1
user_025329,journal,2.9,13.1,9.0
user_025329,meditation,65.1,9.0,38.1
user_025329,music,15.1,38.1,30.2
user_025329,journal,82.5,30.2,51.6
user_025329,journal,84.0,51.6,63.8
user_025329,journal,54.2,63.8,62.7
user_025330,community,71.3,0.0,73.4
user_025330,meditation,90.6,73.4,90.0
user_025330,meditation,65.9,90.0,84.0
user_025330,meditation,85.8,84.0,87.8
user_025330,meditation,19.5,87.8,62.2
user_025331,music,23.0,0.0,21.8
user_025331,community,44.4,21.8,32.6
user_025331,music,61.2,32.6,47.2
user_025331,journal,81.5,47.2,61.6
user_025332,mood,49.5,0.0,48.2
user_025332,music,36.0,48.2,45.2
user_025332,music,47.2,45.2,45.6
user_025332,community,81.5,45.6,66.8
user_025332,meditation,63.4,66.8,64.6
user_025332,meditation,70.4,64.6,73.1
user_025333,journal,71.3,0.0,70.5
user_025333,mood,15.0,70.5,46.5
user_025333,community,45.0,46.5,46.3
user_025333,music,65.7,46.3,51.8
user_025334,music,40.1,0.0,41.2
user_025334,mood,65.6,41.2,52.9
user_025334,mood,74.6,52.9,62.6
user_025334,meditation,90.8,62.6,77.5
user_025334,music,41.5,77.5,66.0
user_025334,meditation,38.1,66.0,57.1
user_025334,community,63.0,57.1,70.0
user_025334,music,40.1,70.0,59.1
user_025334,journal,71.2,59.1,68.8
user_025335,journal,44.4,0.0,45.4
user_025335,mood,57.1,45.4,53.8
user_025335,meditation,45.0,53.8,58.1
user_025335,mood,27.6,58.1,46.5
user_025335,mood,54.5,46.5,52.9
user_025335,meditation,13.7,52.9,39.9
user_025335,mood,69.2,39.9,55.5
user_025336,music,43.6,0.0,44.0
user_025336,meditation,64.9,44.0,54.4
user_025336,journal,93.3,54.4,72.1
user_025336,meditation,44.9,72.1,68.5
user_025336,journal,13.8,68.5,46.8
user_025337,journal,78.5,0.0,78.6
user_025337,journal,97.1,78.6,89.5
user_025337,community,79.7,89.5,90.4
user_025337,journal,98.5,90.4,97.9
user_025337,mood,33.5,97.9,77.7
user_025337,meditation,24.7,77.7,62.2
user_025338,mood,89.7,0.0,89.3
user_025338,music,79.9,89.3,89.6
user_025338,music,76.1,89.6,83.9
user_025338,music,77.7,83.9,83.6
user_025338,meditation,39.2,83.6,70.2
user_025338,music,2.0,70.2,41.1
user_025338,mood,88.8,41.1,61.4
user_025338,music,68.3,61.4,66.5
user_025339,music,77.6,0.0,76.4
user_025339,meditation,50.0,76.4,67.9
user_025339,community,64.6,67.9,70.8
user_025339,journal,93.8,70.8,88.5
user_025340,community,92.9,0.0,89.0
user_025340,community,94.9,89.0,90.7
user_025340,music,41.2,90.7,73.4
user_025340,journal,84.5,73.4,81.7
user_025340,mood,72.4,81.7,77.1
user_025341,community,89.7,0.0,89.4
user_025341,music,69.7,89.4,85.9
user_025341,journal,70.5,85.9,79.1
user_025341,mood,67.4,79.1,72.9
user_025341,music,17.8,72.9,53.3
user_025341,journal,66.0,53.3,64.4
user_025341,community,0.7,64.4,43.2
user_025341,music,65.4,43.2,50.9
user_025341,mood,50.5,50.9,53.4
user_025342,meditation,78.0,0.0,82.4
user_025342,music,51.2,82.4,71.8
user_025342,music,72.7,71.8,77.1
user_025342,meditation,81.9,77.1,86.4
user_025342,journal,93.7,86.4,93.8
user_025342,mood,88.2,93.8,92.4
user_025343,mood,76.9,0.0,79.1
user_025343,mood,23.3,79.1,55.5
user_025343,community,70.9,55.5,60.7
user_025343,mood,72.3,60.7,69.7
user_025343,mood,44.3,69.7,64.6
user_025343,meditation,80.8,64.6,74.9
user_025343,mood,35.9,74.9,61.0
user_025344,community,13.3,0.0,14.9
user_025344,journal,1.0,14.9,9.0
user_025344,community,73.2,9.0,32.4
user_025344,journal,8.8,32.4,26.5
user_025344,journal,55.2,26.5,39.0
user_025344,community,90.4,39.0,65.2
user_025345,community,32.2,0.0,32.8
user_025345,journal,96.4,32.8,59.7
user_025345,community,98.4,59.7,74.8
user_025345,mood,52.1,74.8,65.2
user_025345,meditation,73.8,65.2,69.6
user_025345,journal,53.8,69.6,65.8
user_025345,mood,63.8,65.8,68.5
user_025345,journal,57.7,68.5,65.1
user_025345,music,14.2,65.1,46.1
user_025346,community,77.3,0.0,73.2
user_025346,mood,73.1,73.2,80.6
user_025346,community,5.9,80.6,50.6
user_025346,journal,96.9,50.6,72.5
user_025346,journal,58.8,72.5,72.2
user_025346,mood,94.9,72.2,87.2
user_025347,community,42.6,0.0,45.6
user_025347,music,72.2,45.6,60.2
user_025347,journal,92.1,60.2,79.4
user_025347,community,38.1,79.4,62.6
user_025347,community,29.8,62.6,50.4
user_025348,music,59.4,0.0,59.4
user_025348,music,52.9,59.4,59.0
user_025348,community,92.3,59.0,78.0
user_025348,meditation,68.8,78.0,75.9
user_025348,music,49.5,75.9,64.5
user_025348,journal,13.9,64.5,46.0
user_025348,mood,16.0,46.0,29.2
user_025348,journal,78.4,29.2,50.1
user_025348,meditation,77.1,50.1,60.1
user_025349,music,27.2,0.0,27.3
user_025349,music,93.2,27.3,52.5
user_025349,meditation,54.5,52.5,56.7
user_025349,community,68.7,56.7,61.7
user_025350,music,36.4,0.0,36.0
user_025350,music,58.8,36.0,42.3
user_025350,mood,71.6,42.3,57.0
user_025350,community,50.5,57.0,56.6
user_025350,journal,98.1,56.6,78.7
user_025350,music,55.2,78.7,70.0
user_025350,meditation,86.4,70.0,80.7
user_025350,community,76.9,80.7,78.9
user_025350,mood,73.6,78.9,77.6
user_025351,music,81.5,0.0,79.2
user_025351,meditation,91.2,79.2,86.9
user_025351,community,71.2,86.9,83.9
user_025351,mood,41.5,83.9,69.1
user_025351,community,48.0,69.1,61.9
user_025351,mood,36.8,61.9,52.4
user_025351,journal,14.0,52.4,36.8
user_025352,journal,64.9,0.0,62.2
user_025352,music,56.7,62.2,68.1
user_025352,meditation,13.4,68.1,48.3
user_025352,community,43.3,48.3,49.0
user_025352,mood,62.0,49.0,50.5
user_025352,journal,56.4,50.5,55.2
user_025352,mood,41.6,55.2,57.3
user_025352,mood,63.9,57.3,57.7
user_025352,journal,3.6,57.7,37.3
user_025353,mood,54.6,0.0,52.4
user_025353,community,79.2,52.4,63.5
user_025353,music,12.6,63.5,47.3
user_025353,music,1.3,47.3,31.6
user_025353,music,35.1,31.6,35.3
user_025353,mood,28.1,35.3,30.2
user_025353,mood,52.0,30.2,40.3
user_025353,journal,4.9,40.3,27.2
user_025353,meditation,36.7,27.2,36.5
user_025354,journal,90.1,0.0,90.8
user_025354,journal,42.7,90.8,74.3
user_025354,music,56.8,74.3,70.3
user_025354,meditation,37.8,70.3,58.1
user_025355,mood,41.0,0.0,40.4
user_025355,mood,93.9,40.4,61.6
user_025355,meditation,43.6,61.6,56.9
user_025355,community,32.3,56.9,52.9
user_025356,community,19.1,0.0,19.5
user_025356,meditation,56.3,19.5,40.3
user_025356,journal,35.5,40.3,44.1
user_025356,community,62.3,44.1,49.9
user_025356,meditation,1.2,49.9,30.2
user_025356,music,95.8,30.2,59.6
user_025357,community,72.2,0.0,74.3
user_025357,journal,5.7,74.3,51.5
user_025357,journal,31.1,51.5,50.4
user_025357,mood,77.5,50.4,63.2
user_025357,community,41.1,63.2,56.9
user_025357,meditation,0.2,56.9,34.9
user_025357,music,87.2,34.9,59.5
user_025357,music,90.6,59.5,76.6
user_025357,meditation,38.7,76.6,71.3
user_025358,community,52.2,0.0,54.0
user_025358,mood,47.7,54.0,48.9
user_025358,journal,45.8,48.9,47.7
user_025358,music,40.4,47.7,42.5
user_025358,mood,47.0,42.5,45.6
user_025358,meditation,94.7,45.6,68.0
