user_id,activity_type,activity_energy_level,current_energy_level,predicted_score
user_00197,community,56.5,85.7,87.0
user_00197,mood,38.9,87.0,80.1
user_00197,mood,61.5,80.1,72.4
user_00197,music,85.2,72.4,79.3
user_00197,mood,70.3,79.3,70.7
user_00197,meditation,80.2,70.7,73.1
user_00197,mood,51.2,73.1,79.8
user_00197,music,75.2,79.8,81.7
user_00197,mood,52.8,81.7,67.3
user_00198,community,45.0,45.1,45.9
user_00198,mood,60.9,45.9,45.1
user_00198,mood,67.9,45.1,49.2
user_00198,meditation,91.8,49.2,67.7
user_00199,meditation,91.2,73.1,80.4
user_00199,meditation,63.0,80.4,70.9
user_00199,community,79.7,70.9,71.9
user_00199,music,76.2,71.9,68.8
user_00199,meditation,55.1,68.8,57.7
user_00199,meditation,66.7,57.7,63.3
user_00199,meditation,69.9,63.3,63.8
user_00199,mood,52.3,63.8,65.3
user_00199,meditation,73.0,65.3,60.8
user_00199,mood,34.7,60.8,58.8
user_00199,meditation,79.3,58.8,62.9
user_00200,community,60.3,22.5,29.8
user_00200,meditation,75.3,29.8,47.9
user_00200,meditation,82.6,47.9,64.0
user_00200,meditation,63.8,64.0,65.9
user_00201,mood,63.5,65.4,63.1
user_00201,meditation,78.9,63.1,74.5
user_00201,mood,47.3,74.5,63.0
user_00201,mood,46.6,63.0,59.4
user_00201,community,58.5,59.4,63.7
user_00201,mood,50.0,63.7,65.9
user_00201,mood,66.1,65.9,61.1
user_00201,journal,55.2,61.1,58.7
user_00202,mood,59.9,46.1,55.3
user_00202,journal,53.0,55.3,57.1
user_00202,meditation,73.2,57.1,54.9
user_00202,mood,71.0,54.9,67.7
user_00202,music,60.4,67.7,75.3
user_00202,meditation,92.0,75.3,86.4
user_00202,community,65.5,86.4,82.8
user_00202,community,83.6,82.8,81.2
user_00203,mood,56.1,25.5,38.2
user_00203,community,55.1,38.2,36.1
user_00203,community,65.5,36.1,43.7
user_00203,music,55.0,43.7,43.5
user_00203,music,78.0,43.5,43.7
user_00203,meditation,86.8,43.7,52.0
user_00203,meditation,93.5,52.0,67.8
user_00203,community,60.6,67.8,67.9
user_00204,mood,52.7,60.9,61.8
user_00204,community,79.3,61.8,62.8
user_00204,meditation,60.5,62.8,49.7
user_00204,journal,39.6,49.7,48.0
user_00204,mood,57.2,48.0,46.8
user_00204,community,67.8,46.8,55.7
user_00204,music,93.8,55.7,68.1
user_00205,community,50.8,75.8,66.5
user_00205,journal,62.7,66.5,65.0
user_00205,journal,58.1,65.0,58.3
user_00205,journal,41.6,58.3,43.3
user_00205,community,50.6,43.3,35.5
user_00205,mood,68.5,35.5,42.2
user_00205,meditation,73.3,42.2,51.9
user_00205,journal,74.3,51.9,49.8
user_00205,community,52.7,49.8,52.4
user_00206,mood,61.9,27.6,31.2
user_00206,community,55.5,31.2,30.9
user_00206,meditation,78.6,30.9,51.6
user_00206,journal,70.8,51.6,56.6
user_00206,meditation,64.8,56.6,49.4
user_00206,meditation,67.0,49.4,53.5
user_00207,mood,63.3,78.8,78.7
user_00207,journal,70.6,78.7,80.5
user_00207,music,65.6,80.5,65.2
user_00208,meditation,84.7,26.8,49.8
user_00208,journal,57.1,49.8,47.8
user_00208,music,65.8,47.8,44.6
user_00208,mood,55.8,44.6,51.2
user_00208,mood,62.6,51.2,55.8
user_00208,mood,54.6,55.8,61.8
user_00208,mood,51.8,61.8,57.4
user_00209,journal,48.1,20.4,31.2
user_00209,journal,36.2,31.2,32.7
user_00209,mood,57.7,32.7,32.9
user_00209,mood,48.4,32.9,34.4
user_00209,mood,60.3,34.4,47.8
user_00209,journal,66.1,47.8,49.6
user_00209,journal,63.9,49.6,55.1
user_00209,community,71.8,55.1,54.5
user_00209,meditation,59.4,54.5,59.6
user_00209,meditation,56.4,59.6,59.8
user_00209,meditation,76.5,59.8,63.7
user_00210,meditation,81.3,32.4,54.6
user_00210,community,58.3,54.6,56.1
user_00210,meditation,69.5,56.1,60.3
user_00210,journal,62.6,60.3,67.7
user_00210,journal,74.7,67.7,63.6
user_00210,meditation,71.0,63.6,81.2
user_00210,meditation,72.8,81.2,80.1
user_00210,meditation,79.5,80.1,78.4
user_00210,mood,54.7,78.4,79.7
user_00210,meditation,67.4,79.7,69.1
user_00211,mood,39.7,35.9,34.5
user_00211,mood,51.6,34.5,35.8
user_00211,journal,61.7,35.8,30.2
user_00211,community,33.3,30.2,19.4
user_00211,community,48.3,19.4,20.3
user_00211,journal,51.6,20.3,27.4
user_00211,meditation,79.2,27.4,41.0
user_00212,meditation,96.0,52.2,61.2
user_00212,meditation,77.3,61.2,67.1
user_00212,meditation,100.0,67.1,78.0
user_00212,mood,72.6,78.0,78.5
user_00212,mood,67.0,78.5,75.7
user_00212,music,75.3,75.7,77.7
user_00213,mood,51.0,38.3,44.7
user_00213,mood,72.0,44.7,58.1
user_00213,mood,51.7,58.1,63.5
user_00213,mood,25.1,63.5,64.2
user_00213,journal,49.4,64.2,56.2
user_00214,meditation,66.9,58.8,65.6
user_00214,community,52.7,65.6,56.6
user_00214,journal,60.4,56.6,57.1
user_00214,journal,76.7,57.1,59.1
user_00214,mood,62.0,59.1,52.2
user_00214,community,72.9,52.2,63.7
user_00215,music,100.0,50.4,59.8
user_00215,community,64.8,59.8,52.4
user_00215,community,67.3,52.4,62.0
user_00215,music,71.5,62.0,68.5
user_00215,mood,34.7,68.5,58.0
user_00215,community,61.6,58.0,60.9
user_00215,meditation,66.5,60.9,61.0
user_00215,community,51.5,61.0,65.6
user_00216,mood,42.8,58.6,65.8
user_00216,community,66.1,65.8,63.4
user_00216,meditation,82.6,63.4,60.8
user_00216,journal,64.7,60.8,65.7
user_00216,mood,57.6,65.7,75.1
user_00216,mood,59.9,75.1,74.5
user_00216,music,66.9,74.5,78.1
user_00216,meditation,82.5,78.1,74.0
user_00216,meditation,79.5,74.0,74.9
user_00216,mood,44.9,74.9,60.7
user_00216,mood,45.3,60.7,50.6
user_00217,mood,71.0,65.0,63.7
user_00217,mood,41.4,63.7,57.0
user_00217,meditation,57.5,57.0,53.5
user_00217,mood,59.5,53.5,48.9
user_00217,journal,54.5,48.9,50.5
user_00217,mood,41.2,50.5,51.2
user_00217,journal,40.9,51.2,52.8
user_00217,meditation,56.7,52.8,52.0
user_00217,community,71.9,52.0,58.9
user_00218,meditation,85.4,69.5,69.1
user_00218,mood,44.3,69.1,60.1
user_00218,mood,45.8,60.1,58.6
user_00218,meditation,76.9,58.6,69.9
user_00219,journal,61.2,75.8,73.9
user_00219,music,79.8,73.9,85.1
user_00219,music,75.7,85.1,81.8
user_00219,mood,73.0,81.8,75.8
user_00219,community,79.8,75.8,74.0
user_00219,journal,35.9,74.0,69.6
user_00219,journal,68.3,69.6,71.0
user_00220,mood,49.8,76.9,69.0
user_00220,mood,45.2,69.0,59.4
user_00220,mood,68.4,59.4,57.6
user_00220,journal,57.6,57.6,55.7
user_00220,meditation,74.5,55.7,65.9
user_00220,meditation,46.4,65.9,53.3
user_00220,community,62.4,53.3,64.3
user_00220,mood,51.0,64.3,64.5
user_00220,meditation,100.0,64.5,84.9
user_00220,journal,55.8,84.9,84.3
user_00221,meditation,74.4,78.3,80.9
user_00221,mood,42.2,80.9,73.1
user_00221,mood,56.0,73.1,78.3
user_00221,mood,62.9,78.3,80.1
user_00221,mood,51.9,80.1,74.3
user_00222,journal,87.4,50.4,50.7
user_00222,mood,72.0,50.7,60.2
user_00222,meditation,72.9,60.2,63.3
user_00222,community,68.9,63.3,56.9
user_00222,journal,60.3,56.9,49.3
user_00222,meditation,67.7,49.3,47.2
user_00222,mood,40.7,47.2,51.3
user_00223,journal,32.2,59.4,56.8
user_00223,community,66.5,56.8,64.6
user_00223,community,81.6,64.6,67.1
user_00224,meditation,69.2,68.2,70.9
user_00224,meditation,71.7,70.9,82.8
user_00224,meditation,83.7,82.8,87.5
user_00224,meditation,85.0,87.5,81.8
user_00225,mood,56.3,43.5,32.1
user_00225,mood,44.1,32.1,33.9
user_00225,music,80.5,33.9,38.4
user_00225,mood,55.3,38.4,46.5
user_00226,mood,50.4,30.6,39.2
user_00226,mood,54.0,39.2,41.7
user_00226,journal,65.0,41.7,50.0
user_00226,community,72.1,50.0,61.1
user_00226,community,71.1,61.1,58.9
user_00226,journal,70.7,58.9,56.6
user_00226,journal,47.8,56.6,61.0
user_00226,mood,57.7,61.0,53.9
user_00226,mood,46.9,53.9,60.0
user_00226,journal,58.0,60.0,50.0
user_00226,meditation,69.1,50.0,45.9
user_00227,community,61.7,23.1,31.3
user_00227,mood,78.9,31.3,44.0
user_00227,meditation,86.2,44.0,65.2
user_00228,mood,47.9,26.2,36.2
user_00228,meditation,83.9,36.2,52.0
user_00228,meditation,85.8,52.0,75.5
user_00228,meditation,66.2,75.5,66.6
user_00228,community,27.8,66.6,54.3
user_00228,journal,62.7,54.3,56.3
user_00228,mood,52.3,56.3,55.1
user_00228,mood,53.3,55.1,54.6
user_00228,meditation,92.2,54.6,69.5
user_00228,community,81.6,69.5,70.0
user_00228,journal,52.3,70.0,64.9
user_00229,community,52.7,33.0,39.2
user_00229,journal,55.6,39.2,40.7
user_00229,journal,48.5,40.7,34.7
user_00229,mood,67.6,34.7,33.1
user_00230,mood,64.9,46.0,48.1
user_00230,mood,86.6,48.1,50.6
user_00230,meditation,73.9,50.6,53.6
user_00230,mood,58.7,53.6,58.0
user_00230,meditation,68.1,58.0,62.0
user_00230,journal,51.0,62.0,66.3
user_00230,community,76.3,66.3,60.7
user_00230,music,72.6,60.7,66.7
user_00230,music,74.1,66.7,65.7
user_00230,mood,39.9,65.7,59.0
user_00231,meditation,63.0,25.8,40.8
user_00231,journal,67.9,40.8,44.1
user_00231,meditation,74.1,44.1,55.4
user_00232,mood,47.7,71.1,65.4
user_00232,journal,71.9,65.4,59.0
user_00232,meditation,95.2,59.0,70.3
user_00232,journal,43.5,70.3,65.1
user_00232,meditation,65.3,65.1,69.8
user_00232,journal,57.5,69.8,61.1
user_00232,mood,51.4,61.1,64.7
user_00232,meditation,98.6,64.7,70.4
user_00232,journal,59.5,70.4,61.2
user_00233,mood,38.6,52.8,51.0
user_00233,mood,57.7,51.0,56.4
user_00233,meditation,89.1,56.4,63.9
user_00233,community,73.3,63.9,59.8
user_00233,meditation,96.6,59.8,79.2
user_00233,community,66.9,79.2,78.8
user_00233,journal,59.6,78.8,78.1
user_00233,music,100.0,78.1,88.3
user_00233,mood,38.2,88.3,89.0
user_00233,mood,53.6,89.0,84.8
user_00233,mood,66.5,84.8,88.5
user_00234,community,64.0,20.4,26.3
user_00234,community,64.3,26.3,24.9
user_00234,music,58.6,24.9,26.6
user_00234,mood,65.8,26.6,31.5
user_00234,meditation,65.4,31.5,39.2
user_00234,community,68.8,39.2,46.2
user_00234,mood,63.6,46.2,49.3
user_00234,meditation,79.6,49.3,59.7
user_00234,mood,61.1,59.7,65.5
user_00234,journal,76.0,65.5,68.8
user_00234,community,77.0,68.8,72.5
user_00235,mood,46.8,75.7,71.9
user_00235,meditation,97.9,71.9,85.0
user_00235,community,68.5,85.0,78.0
user_00236,music,60.4,46.0,44.2
user_00236,community,64.9,44.2,48.2
user_00236,community,59.6,48.2,52.8
user_00237,journal,65.7,20.0,29.5
user_00237,journal,52.0,29.5,29.1
user_00237,meditation,85.8,29.1,54.5
user_00237,meditation,77.9,54.5,66.4
user_00237,community,51.4,66.4,56.4
user_00237,journal,68.4,56.4,54.7
user_00237,meditation,70.2,54.7,52.6
user_00237,journal,52.1,52.6,57.9
user_00237,journal,69.4,57.9,63.3
user_00237,mood,32.7,63.3,56.4
user_00238,community,61.0,76.3,74.3
user_00238,mood,49.8,74.3,82.3
user_00238,meditation,83.5,82.3,69.6
user_00238,mood,32.1,69.6,72.8
user_00239,mood,40.3,79.7,67.4
user_00239,mood,47.5,67.4,66.5
user_00239,meditation,74.6,66.5,67.0
user_00239,community,56.5,67.0,63.4
user_00239,journal,89.0,63.4,61.5
user_00239,meditation,89.1,61.5,69.2
user_00239,community,84.7,69.2,73.5
user_00239,community,73.7,73.5,74.5
user_00240,community,60.7,55.4,60.4
user_00240,mood,55.1,60.4,67.8
user_00240,mood,48.7,67.8,58.0
user_00240,meditation,73.0,58.0,66.7
user_00241,journal,72.1,24.4,27.3
user_00241,journal,39.5,27.3,33.9
user_00241,community,66.3,33.9,43.9
user_00241,journal,55.5,43.9,40.9
user_00242,mood,31.4,68.5,67.0
user_00242,mood,49.3,67.0,64.3
user_00242,mood,59.2,64.3,61.7
user_00242,mood,45.7,61.7,52.8
user_00243,mood,61.1,42.8,40.8
user_00243,mood,41.9,40.8,50.8
user_00243,journal,62.7,50.8,50.5
user_00243,mood,64.6,50.5,55.6
user_00243,journal,50.5,55.6,49.5
user_00244,meditation,77.4,21.0,34.4
user_00244,mood,50.6,34.4,45.4
user_00244,music,58.7,45.4,51.5
user_00244,mood,65.4,51.5,54.1
user_00244,meditation,73.4,54.1,60.9
user_00244,community,59.3,60.9,58.2
user_00244,community,57.3,58.2,52.4
user_00244,journal,63.9,52.4,52.6
user_00245,meditation,64.7,43.5,45.8
user_00245,mood,54.4,45.8,44.7
user_00245,community,53.8,44.7,40.6
user_00246,music,53.7,67.5,67.3
user_00246,meditation,72.0,67.3,69.2
user_00246,meditation,63.8,69.2,75.9
user_00246,journal,78.6,75.9,65.7
user_00246,meditation,43.6,65.7,55.5
user_00246,mood,60.2,55.5,52.1
user_00246,mood,34.5,52.1,57.4
user_00246,journal,82.9,57.4,68.7
user_00246,journal,65.8,68.7,65.4
user_00246,meditation,78.3,65.4,78.7
user_00246,mood,48.7,78.7,67.2
user_00247,mood,59.4,20.0,26.0
user_00247,music,63.2,26.0,33.6
user_00247,meditation,62.4,33.6,40.6
user_00247,community,49.1,40.6,38.4
user_00247,community,71.6,38.4,40.3
user_00247,meditation,55.5,40.3,53.9
user_00247,community,67.4,53.9,55.9
user_00247,mood,63.4,55.9,45.1
user_00247,mood,54.7,45.1,50.2
user_00247,community,51.2,50.2,53.0
user_00247,journal,69.0,53.0,48.5
user_00248,mood,49.4,51.4,53.5
user_00248,mood,51.2,53.5,54.0
user_00248,meditation,70.1,54.0,56.4
user_00248,community,68.5,56.4,59.9
user_00248,mood,62.3,59.9,65.3
user_00248,community,49.4,65.3,60.7
user_00248,mood,64.7,60.7,58.6
user_00248,journal,56.3,58.6,60.2
user_00248,mood,39.8,60.2,60.5
user_00249,mood,50.8,67.4,60.3
user_00249,journal,69.2,60.3,57.0
user_00249,journal,57.2,57.0,55.9
user_00249,meditation,77.7,55.9,71.2
user_00249,music,66.2,71.2,71.3
user_00249,music,79.6,71.3,73.3
user_00250,meditation,78.6,45.0,56.7
user_00250,journal,50.3,56.7,57.4
user_00250,mood,54.8,57.4,52.3
user_00250,mood,47.6,52.3,39.8
user_00250,meditation,65.9,39.8,44.2
user_00250,journal,69.1,44.2,37.1
user_00250,meditation,89.4,37.1,63.3
user_00251,mood,57.1,31.8,34.5
user_00251,mood,54.3,34.5,41.0
user_00251,meditation,93.6,41.0,59.7
user_00251,journal,61.5,59.7,59.5
user_00251,journal,65.7,59.5,56.8
user_00251,mood,42.3,56.8,45.8
user_00251,mood,61.9,45.8,46.9
user_00251,journal,56.3,46.9,46.8
user_00251,journal,47.6,46.8,45.5
user_00251,music,74.3,45.5,48.9
user_00252,meditation,80.6,59.3,72.8
user_00252,mood,53.2,72.8,62.4
user_00252,mood,65.8,62.4,55.5
user_00252,mood,57.4,55.5,63.9
user_00252,community,62.5,63.9,72.3
user_00252,mood,46.6,72.3,64.9
user_00252,journal,43.0,64.9,63.8
user_00252,mood,62.9,63.8,65.6
user_00252,community,55.1,65.6,66.3
user_00253,meditation,74.8,27.1,43.6
user_00253,mood,47.3,43.6,48.2
user_00253,meditation,82.0,48.2,55.8
user_00253,mood,57.2,55.8,61.9
user_00253,mood,45.8,61.9,62.2
user_00253,mood,66.1,62.2,63.4
user_00253,community,94.7,63.4,69.6
user_00253,music,72.8,69.6,65.1
user_00253,music,62.4,65.1,81.1
user_00254,community,53.2,35.2,39.2
user_00254,journal,63.4,39.2,40.9
user_00254,mood,56.0,40.9,48.5
user_00254,mood,67.3,48.5,53.8
user_00254,mood,54.2,53.8,57.8
user_00255,meditation,71.3,60.0,59.8
user_00255,music,89.4,59.8,50.8
user_00255,journal,81.0,50.8,50.7
user_00255,meditation,68.7,50.7,50.8
user_00255,mood,44.9,50.8,47.4
user_00255,mood,50.7,47.4,52.9
user_00255,music,93.1,52.9,67.6
user_00255,meditation,68.9,67.6,73.1
user_00255,community,79.8,73.1,81.8
user_00256,community,75.7,41.6,44.4
user_00256,journal,59.7,44.4,43.9
user_00256,journal,69.6,43.9,47.6
user_00257,journal,55.8,34.6,23.5
user_00257,meditation,52.3,23.5,33.6
user_00257,mood,50.9,33.6,33.1
user_00257,journal,66.8,33.1,42.2
user_00257,mood,40.5,42.2,43.4
user_00257,mood,44.7,43.4,47.4
user_00257,mood,32.6,47.4,40.4
user_00257,journal,72.2,40.4,40.3
user_00257,community,86.4,40.3,44.1
user_00257,journal,58.1,44.1,40.9
user_00257,journal,70.2,40.9,47.3
user_00258,journal,50.2,52.7,43.7
user_00258,mood,65.4,43.7,41.7
user_00258,journal,78.0,41.7,37.2
user_00259,community,45.8,63.9,64.8
user_00259,journal,51.3,64.8,65.6
user_00259,mood,71.8,65.6,56.8
user_00259,music,75.4,56.8,64.6
user_00259,community,74.5,64.6,65.3
user_00259,community,77.2,65.3,59.8
user_00259,meditation,80.3,59.8,66.2
user_00259,community,75.2,66.2,68.7
user_00259,music,76.1,68.7,60.1
user_00259,mood,54.8,60.1,61.2
user_00260,mood,46.7,57.3,64.9
user_00260,community,70.6,64.9,62.8
user_00260,meditation,98.5,62.8,75.9
user_00260,mood,51.6,75.9,69.9
user_00260,meditation,63.2,69.9,64.0
user_00260,journal,64.5,64.0,65.3
user_00260,mood,50.2,65.3,64.1
user_00260,mood,50.3,64.1,59.4
user_00261,mood,70.4,62.3,61.3
user_00261,mood,53.0,61.3,58.2
user_00261,journal,80.4,58.2,53.3
user_00261,journal,44.6,53.3,49.9
user_00261,journal,71.1,49.9,44.8
user_00262,journal,32.7,62.5,63.4
user_00262,community,46.4,63.4,71.8
user_00262,mood,57.1,71.8,67.7
user_00263,music,51.5,68.3,67.4
user_00263,community,61.4,67.4,61.5
user_00263,mood,63.9,61.5,54.5
user_00263,community,71.5,54.5,55.9
user_00263,music,84.1,55.9,55.8
user_00263,mood,64.7,55.8,54.1
user_00264,community,85.5,23.2,41.5
user_00264,journal,49.0,41.5,45.8
user_00264,mood,54.0,45.8,41.8
user_00264,mood,77.6,41.8,43.3
user_00264,meditation,79.2,43.3,55.5
user_00264,mood,74.0,55.5,69.3
user_00264,music,73.7,69.3,75.0
user_00264,music,74.4,75.0,71.4
user_00265,mood,63.6,64.1,65.4
user_00265,community,48.4,65.4,62.6
user_00265,mood,44.3,62.6,60.8
user_00265,meditation,76.0,60.8,69.9
user_00265,meditation,82.5,69.9,70.2
user_00265,mood,58.3,70.2,63.4
user_00265,mood,46.2,63.4,62.2
user_00265,community,42.8,62.2,71.4
user_00266,journal,45.1,46.0,57.8
user_00266,journal,62.5,57.8,60.2
user_00266,mood,56.0,60.2,58.4
user_00266,mood,28.8,58.4,56.5
user_00266,journal,61.4,56.5,63.5
user_00267,meditation,81.5,56.6,56.4
user_00267,journal,67.1,56.4,52.7
user_00267,meditation,64.7,52.7,55.9
user_00267,music,64.3,55.9,59.3
user_00267,music,70.0,59.3,62.4
user_00267,meditation,82.6,62.4,76.7
user_00268,journal,52.3,43.5,42.9
user_00268,music,60.7,42.9,46.8
user_00268,meditation,63.7,46.8,51.9
user_00268,community,48.2,51.9,62.0
user_00268,meditation,80.7,62.0,76.8
user_00268,meditation,100.0,76.8,93.8
user_00268,meditation,75.6,93.8,87.8
user_00268,meditation,81.7,87.8,96.7
user_00268,community,58.1,96.7,78.8
user_00268,journal,68.1,78.8,76.7
user_00269,community,50.4,53.0,46.7
user_00269,journal,64.9,46.7,42.1
user_00269,journal,56.0,42.1,46.8
user_00270,journal,56.7,30.5,28.2
user_00270,mood,38.7,28.2,22.5
user_00270,mood,67.7,22.5,26.9
user_00270,journal,81.0,26.9,42.0
user_00270,meditation,62.7,42.0,59.5
user_00270,mood,64.8,59.5,59.3
user_00270,meditation,79.0,59.3,63.2
user_00270,music,72.8,63.2,59.9
user_00270,mood,54.6,59.9,53.1
user_00270,meditation,61.5,53.1,49.8
user_00271,mood,59.7,30.5,38.2
user_00271,journal,60.3,38.2,34.2
user_00271,mood,44.3,34.2,39.2
user_00271,music,77.6,39.2,39.7
user_00271,meditation,76.7,39.7,54.2
user_00272,meditation,81.4,47.1,54.6
user_00272,community,61.4,54.6,57.7
user_00272,community,74.8,57.7,54.9
user_00272,meditation,81.6,54.9,66.8
user_00272,community,76.3,66.8,72.0
user_00272,music,90.7,72.0,75.2
user_00272,meditation,56.7,75.2,77.4
user_00272,meditation,86.8,77.4,84.6
user_00272,journal,69.7,84.6,85.4
user_00272,meditation,83.4,85.4,92.0
user_00272,music,83.0,92.0,90.0
user_00273,meditation,76.3,75.3,74.7
user_00273,meditation,88.6,74.7,84.9
user_00273,meditation,70.0,84.9,76.4
user_00273,music,56.5,76.4,73.6
user_00273,community,73.7,73.6,74.6
user_00273,mood,53.4,74.6,66.1
user_00273,mood,56.2,66.1,66.5
user_00273,music,89.7,66.5,72.6
user_00273,music,73.8,72.6,68.1
user_00273,journal,45.0,68.1,62.8
user_00273,community,65.6,62.8,72.1
user_00274,journal,57.1,76.6,69.0
user_00274,mood,60.1,69.0,62.4
user_00274,community,73.5,62.4,63.3
user_00274,meditation,96.3,63.3,70.4
user_00274,music,81.0,70.4,77.9
user_00274,community,71.5,77.9,68.6
user_00275,meditation,47.7,38.1,43.9
user_00275,meditation,84.1,43.9,61.6
user_00275,journal,27.7,61.6,48.6
user_00275,mood,88.1,48.6,55.6
user_00276,community,74.7,49.3,45.4
user_00276,meditation,73.9,45.4,51.0
user_00276,journal,57.6,51.0,52.6
user_00276,music,66.3,52.6,62.8
user_00276,mood,47.2,62.8,50.4
user_00276,meditation,67.0,50.4,53.3
user_00276,community,53.6,53.3,57.2
user_00276,meditation,69.7,57.2,60.1
user_00276,mood,64.6,60.1,70.1
user_00276,mood,67.9,70.1,66.3
user_00277,meditation,70.9,48.6,57.8
user_00277,mood,78.4,57.8,60.6
user_00277,music,60.4,60.6,54.6
user_00277,community,85.6,54.6,60.3
user_00277,mood,54.0,60.3,56.5
user_00277,journal,28.7,56.5,50.4
user_00278,community,80.6,64.7,62.4
user_00278,meditation,79.2,62.4,75.2
user_00278,journal,67.2,75.2,73.7
user_00278,meditation,65.6,73.7,65.8
user_00278,journal,67.1,65.8,68.8
user_00278,community,73.1,68.8,61.8
user_00278,mood,57.7,61.8,54.6
user_00279,music,48.3,54.9,51.2
user_00279,meditation,90.9,51.2,65.6
user_00279,meditation,67.5,65.6,66.8
user_00280,meditation,92.6,68.6,60.8
user_00280,journal,72.8,60.8,59.0
user_00280,mood,54.2,59.0,51.9
user_00280,mood,61.2,51.9,54.5
user_00280,meditation,76.2,54.5,58.4
user_00280,community,69.9,58.4,68.6
user_00280,community,84.0,68.6,68.2
user_00280,mood,61.6,68.2,66.7
user_00281,mood,47.3,37.9,44.3
user_00281,meditation,59.2,44.3,52.3
user_00281,mood,40.5,52.3,45.3
user_00281,mood,44.9,45.3,50.3
user_00281,music,53.6,50.3,54.2
user_00281,mood,43.0,54.2,44.6
user_00281,mood,62.2,44.6,48.9
user_00281,music,57.9,48.9,49.0
user_00281,music,65.5,49.0,51.9
user_00282,meditation,63.4,35.2,53.7
user_00282,community,68.2,53.7,51.7
user_00282,meditation,73.9,51.7,65.0
user_00282,journal,66.2,65.0,68.7
user_00282,mood,55.5,68.7,59.0
user_00282,journal,86.2,59.0,64.2
user_00282,meditation,84.5,64.2,76.3
user_00282,meditation,57.7,76.3,74.8
user_00282,meditation,74.2,74.8,74.3
user_00283,meditation,66.2,61.7,68.4
user_00283,mood,29.6,68.4,58.5
user_00283,mood,66.3,58.5,55.8
user_00283,meditation,56.0,55.8,57.5
user_00283,mood,59.2,57.5,61.4
user_00284,community,53.8,56.8,57.6
user_00284,mood,52.6,57.6,61.1
user_00284,mood,49.1,61.1,60.6
user_00284,journal,49.4,60.6,56.1
user_00284,meditation,84.0,56.1,71.6
user_00285,mood,63.1,23.8,33.0
user_00285,mood,51.4,33.0,41.6
user_00285,meditation,83.2,41.6,55.3
user_00285,community,69.2,55.3,47.0
user_00285,music,87.0,47.0,59.0
user_00285,mood,50.5,59.0,53.4
user_00285,mood,22.0,53.4,49.0
user_00285,music,62.6,49.0,47.2
user_00285,music,58.3,47.2,50.2
user_00285,journal,56.0,50.2,55.2
user_00286,mood,33.2,55.3,47.2
user_00286,meditation,60.7,47.2,49.3
user_00286,mood,66.3,49.3,50.3
user_00286,mood,48.1,50.3,58.4
user_00286,journal,40.0,58.4,53.6
user_00286,meditation,65.8,53.6,54.6
user_00287,community,67.6,26.9,35.6
user_00287,mood,41.9,35.6,42.6
user_00287,meditation,74.7,42.6,54.9
user_00287,music,87.1,54.9,54.5
user_00287,meditation,67.4,54.5,63.2
user_00287,community,84.8,63.2,69.4
user_00287,mood,60.3,69.4,77.7
user_00287,mood,73.1,77.7,77.7
user_00287,journal,74.1,77.7,75.7
user_00288,meditation,67.6,36.0,48.1
user_00288,journal,56.0,48.1,45.9
user_00288,mood,54.6,45.9,44.5
user_00288,mood,80.0,44.5,42.7
user_00288,mood,63.3,42.7,41.8
user_00288,meditation,79.3,41.8,56.1
user_00288,journal,39.0,56.1,62.6
user_00288,journal,52.7,62.6,69.5
user_00288,community,79.9,69.5,66.9
user_00289,music,57.6,63.6,59.7
user_00289,mood,52.1,59.7,58.1
user_00289,journal,47.5,58.1,64.1
user_00289,journal,57.5,64.1,60.2
user_00290,journal,43.1,40.4,39.4
user_00290,journal,51.6,39.4,42.9
user_00290,mood,78.0,42.9,58.1
user_00290,community,70.7,58.1,61.1
user_00290,community,64.2,61.1,66.5
user_00290,meditation,88.1,66.5,74.6
user_00290,music,60.6,74.6,74.8
user_00290,community,70.4,74.8,77.5
user_00290,meditation,93.9,77.5,84.6
user_00290,meditation,84.6,84.6,83.2
user_00290,mood,35.8,83.2,91.3
user_00291,meditation,59.0,39.9,51.6
user_00291,meditation,49.7,51.6,54.1
user_00291,meditation,59.7,54.1,58.6
user_00291,meditation,90.5,58.6,70.4
user_00291,mood,62.3,70.4,74.1
user_00291,community,53.0,74.1,73.5
user_00291,meditation,73.0,73.5,80.1
user_00292,journal,45.2,61.6,55.1
user_00292,journal,64.1,55.1,56.8
user_00292,mood,72.3,56.8,67.0
user_00293,mood,45.1,61.4,58.1
user_00293,community,58.9,58.1,67.3
user_00293,mood,82.0,67.3,72.8
user_00293,journal,42.0,72.8,68.2
user_00293,mood,48.6,68.2,68.0
user_00293,journal,70.7,68.0,68.1
user_00294,meditation,72.5,43.2,47.2
user_00294,community,58.7,47.2,50.4
user_00294,music,67.1,50.4,47.9
user_00294,meditation,82.2,47.9,63.4
user_00294,meditation,48.8,63.4,61.9
user_00294,mood,65.6,61.9,63.0
user_00294,mood,59.6,63.0,62.4
user_00294,journal,66.0,62.4,61.8
user_00295,mood,70.7,45.8,56.9
user_00295,mood,49.6,56.9,51.7
user_00295,journal,68.9,51.7,53.5
user_00295,community,57.3,53.5,52.4
user_00295,meditation,72.6,52.4,66.8
user_00295,journal,57.1,66.8,70.5
user_00296,community,47.6,25.3,24.5
user_00296,meditation,84.6,24.5,44.8
user_00296,music,58.4,44.8,43.8
user_00296,mood,60.1,43.8,46.9
user_00296,mood,61.0,46.9,47.4
